ts_ny,yes_bid,yes_ask,yes_bid_depth,yes_ask_depth,no_bid,no_ask,no_bid_depth,no_ask_depth
2026-01-02T19:04:09.799491-05:00,0.75,0.76,4738.43,2857.87,0.24,0.25,2857.87,4738.43
2026-01-02T19:04:10.813134-05:00,0.75,0.76,4738.43,2857.87,0.24,0.25,2857.87,4738.43
2026-01-02T19:04:11.810117-05:00,0.75,0.76,4721.97,2908.27,0.24,0.25,2908.27,4721.97
2026-01-02T19:04:12.830071-05:00,0.75,0.76,4694.54,2877.62,0.24,0.25,2877.62,4694.54
2026-01-02T19:04:13.870751-05:00,0.75,0.76,5001.53,2710.61,0.24,0.25,2710.61,5001.53
2026-01-02T19:04:14.873012-05:00,0.75,0.76,5396.02,2309.29,0.24,0.25,2309.29,5396.02
2026-01-02T19:04:15.880958-05:00,0.74,0.75,4885.94,2296.63,0.25,0.26,2296.63,4885.94
2026-01-02T19:04:16.917909-05:00,0.74,0.75,4989.24,2422.98,0.25,0.26,2422.98,4989.24
2026-01-02T19:04:17.918935-05:00,0.74,0.75,4001.55,3361.62,0.25,0.26,3361.62,4001.55
2026-01-02T19:04:18.954279-05:00,0.72,0.73,4999.96,3084.37,0.27,0.28,3084.37,4999.96
2026-01-02T19:04:19.949397-05:00,0.73,0.74,5423.87,2220.74,0.26,0.27,2220.74,5423.87
2026-01-02T19:04:20.956311-05:00,0.74,0.75,4733.57,2410.44,0.25,0.26,2410.44,4733.57
2026-01-02T19:04:21.959454-05:00,0.74,0.76,4576.27,2762.96,0.24,0.26,2762.96,4576.27
2026-01-02T19:04:22.974541-05:00,0.74,0.75,5087.07,2540.38,0.25,0.26,2540.38,5087.07
2026-01-02T19:04:23.993721-05:00,0.75,0.76,4981.33,2728.76,0.24,0.25,2728.76,4981.33
2026-01-02T19:04:25.111465-05:00,0.75,0.76,4949.33,2760.66,0.24,0.25,2760.66,4949.33
2026-01-02T19:04:26.142452-05:00,0.75,0.76,5108.33,2658.34,0.24,0.25,2658.34,5108.33
2026-01-02T19:04:27.151602-05:00,0.75,0.76,4999.99,2588.02,0.24,0.25,2588.02,4999.99
2026-01-02T19:04:28.155799-05:00,0.75,0.76,5077.8099999999995,2586.7,0.24,0.25,2586.7,5077.8099999999995
2026-01-02T19:04:29.161259-05:00,0.74,0.76,5609.7,2567.7,0.24,0.26,2567.7,5609.7
2026-01-02T19:04:30.152254-05:00,0.76,0.77,4888.33,2429.69,0.23,0.24,2429.69,4888.33
2026-01-02T19:04:31.312047-05:00,0.76,0.77,5059.79,2475.26,0.23,0.24,2475.26,5059.79
2026-01-02T19:04:32.358639-05:00,0.76,0.77,4992.99,2496.79,0.23,0.24,2496.79,4992.99
2026-01-02T19:04:33.391884-05:00,0.76,0.77,5026.74,2831.38,0.23,0.24,2831.38,5026.74
2026-01-02T19:04:34.405508-05:00,0.75,0.77,5291.4400000000005,2654.59,0.23,0.25,2654.59,5291.4400000000005
2026-01-02T19:04:35.420198-05:00,0.75,0.77,5229.4400000000005,2556.31,0.23,0.25,2556.31,5229.4400000000005
2026-01-02T19:04:36.424289-05:00,0.75,0.77,5229.4400000000005,2556.31,0.23,0.25,2556.31,5229.4400000000005
2026-01-02T19:04:37.522678-05:00,0.76,0.77,4866.17,2261.16,0.23,0.24,2261.16,4866.17
2026-01-02T19:04:38.523362-05:00,0.76,0.77,4986.37,2209.18,0.23,0.24,2209.18,4986.37
2026-01-02T19:04:39.580967-05:00,0.76,0.77,4968.37,2250.13,0.23,0.24,2250.13,4968.37
2026-01-02T19:04:40.574078-05:00,0.75,0.76,5715.64,1818.39,0.24,0.25,1818.39,5715.64
2026-01-02T19:04:41.595392-05:00,0.76,0.77,4837.37,2280.14,0.23,0.24,2280.14,4837.37
2026-01-02T19:04:42.592851-05:00,0.76,0.77,4913.2,2119.57,0.23,0.24,2119.57,4913.2
2026-01-02T19:04:43.594904-05:00,0.76,0.78,4662.2,3339.23,0.22,0.24,3339.23,4662.2
2026-01-02T19:04:44.598779-05:00,0.76,0.77,4712.2,2936.94,0.23,0.24,2936.94,4712.2
2026-01-02T19:04:45.697779-05:00,0.76,0.77,4712.2,2936.94,0.23,0.24,2936.94,4712.2
2026-01-02T19:04:46.753783-05:00,0.77,0.78,4589.5,3066.77,0.22,0.23,3066.77,4589.5
2026-01-02T19:04:47.746661-05:00,0.77,0.78,4616.75,3078.06,0.22,0.23,3078.06,4616.75
2026-01-02T19:04:48.748967-05:00,0.77,0.78,4656.78,3139.83,0.22,0.23,3139.83,4656.78
2026-01-02T19:04:49.799616-05:00,0.77,0.78,4663.82,2800.79,0.22,0.23,2800.79,4663.82
2026-01-02T19:04:50.802271-05:00,0.77,0.78,4657.06,2770.37,0.22,0.23,2770.37,4657.06
2026-01-02T19:04:51.929146-05:00,0.77,0.78,4677.1,2835.54,0.22,0.23,2835.54,4677.1
2026-01-02T19:04:52.931220-05:00,0.77,0.78,4657.22,2814.25,0.22,0.23,2814.25,4657.22
2026-01-02T19:04:53.933183-05:00,0.77,0.78,4667.83,2834.25,0.22,0.23,2834.25,4667.83
2026-01-02T19:04:55.095483-05:00,0.77,0.78,4558.47,2859.96,0.22,0.23,2859.96,4558.47
2026-01-02T19:04:56.344134-05:00,0.77,0.78,4258.53,2819.96,0.22,0.23,2819.96,4258.53
2026-01-02T19:04:57.416445-05:00,0.77,0.78,4539.39,2793.37,0.22,0.23,2793.37,4539.39
2026-01-02T19:04:58.401941-05:00,0.77,0.78,4538.62,2861.65,0.22,0.23,2861.65,4538.62
2026-01-02T19:04:59.418001-05:00,0.77,0.78,4472.06,2936.37,0.22,0.23,2936.37,4472.06
2026-01-02T19:05:00.603248-05:00,0.77,0.78,4472.06,2936.37,0.22,0.23,2936.37,4472.06
2026-01-02T19:05:01.644248-05:00,0.77,0.78,4565.1,2886.58,0.22,0.23,2886.58,4565.1
2026-01-02T19:05:02.637523-05:00,0.76,0.78,5113.62,2794.4500000000003,0.22,0.24,2794.4500000000003,5113.62
2026-01-02T19:05:03.638173-05:00,0.77,0.79,4729.03,3317.33,0.21,0.23,3317.33,4729.03
2026-01-02T19:05:04.649445-05:00,0.76,0.79,5116.89,3267.33,0.21,0.24,3267.33,5116.89
2026-01-02T19:05:05.684060-05:00,0.76,0.79,5189.65,3271.06,0.21,0.24,3271.06,5189.65
2026-01-02T19:05:06.704164-05:00,0.77,0.79,4847.61,3145.06,0.21,0.23,3145.06,4847.61
2026-01-02T19:05:07.748400-05:00,0.79,0.8,3987.38,3110.37,0.2,0.21,3110.37,3987.38
2026-01-02T19:05:08.746687-05:00,0.79,0.8,3824.1800000000003,3114.82,0.2,0.21,3114.82,3824.1800000000003
2026-01-02T19:05:09.776236-05:00,0.78,0.79,4162.37,2914.48,0.21,0.22,2914.48,4162.37
2026-01-02T19:05:10.786448-05:00,0.79,0.8,3831.3,2958.57,0.2,0.21,2958.57,3831.3
2026-01-02T19:05:11.778747-05:00,0.79,0.8,4177.12,3187.57,0.2,0.21,2958.57,3831.3
2026-01-02T19:05:12.799192-05:00,0.79,0.8,4167.12,3185.57,0.2,0.21,3185.57,4167.12
2026-01-02T19:05:13.864098-05:00,0.79,0.8,4235.46,3191.32,0.2,0.21,3191.32,4235.46
2026-01-02T19:05:14.884619-05:00,0.79,0.8,4428.5199999999995,3345.32,0.2,0.21,3345.32,4428.5199999999995
2026-01-02T19:05:15.920044-05:00,0.8,0.81,3934.02,4495.91,0.19,0.2,4495.91,3934.02
2026-01-02T19:05:16.950024-05:00,0.8,0.81,3967.06,4520.91,0.19,0.2,4520.91,3967.06
2026-01-02T19:05:17.958543-05:00,0.8,0.81,3930.16,4552.41,0.19,0.2,4552.41,3930.16
2026-01-02T19:05:18.950289-05:00,0.8,0.81,3995.3,4417.41,0.19,0.2,4417.41,3995.3
2026-01-02T19:05:19.963915-05:00,0.81,0.82,3609.74,6440.46,0.18,0.19,6440.46,3609.74
2026-01-02T19:05:20.990513-05:00,0.81,0.82,3382.12,6226.09,0.18,0.19,6226.09,3382.12
2026-01-02T19:05:21.994448-05:00,0.81,0.83,3213.31,8539.49,0.17,0.19,8539.49,3213.31
2026-01-02T19:05:22.980067-05:00,0.82,0.83,3013.87,8577.39,0.17,0.18,8577.39,3013.87
2026-01-02T19:05:24.067334-05:00,0.81,0.83,3398.6,8859.39,0.17,0.19,8859.39,3398.6
2026-01-02T19:05:25.059130-05:00,0.8,0.81,3675.88,6848.38,0.19,0.2,6848.38,3675.88
2026-01-02T19:05:26.072061-05:00,0.81,0.82,3372.25,7023.98,0.18,0.19,7023.98,3789.5
2026-01-02T19:05:27.090348-05:00,0.81,0.83,3367.71,9601.3,0.17,0.19,9601.3,3367.71
2026-01-02T19:05:28.100672-05:00,0.81,0.83,3347.44,9786.8,0.17,0.19,9786.8,3347.44
2026-01-02T19:05:29.172728-05:00,0.81,0.83,4490.98,9464.8,0.17,0.19,9464.8,4490.98
2026-01-02T19:05:30.260992-05:00,0.81,0.83,4469.39,8895.59,0.17,0.19,8895.59,4469.39
2026-01-02T19:05:31.308774-05:00,0.82,0.84,3817.2,10692.130000000001,0.16,0.18,10692.130000000001,3817.2
2026-01-02T19:05:32.309022-05:00,0.81,0.84,4044.98,10577.18,0.16,0.19,10577.18,4044.98
2026-01-02T19:05:33.318267-05:00,0.81,0.82,3980.2,5681.7,0.18,0.19,5681.7,3980.2
2026-01-02T19:05:34.309637-05:00,0.82,0.83,3611.23,6692.58,0.17,0.18,6692.58,3611.23
2026-01-02T19:05:35.377452-05:00,0.82,0.83,3753.23,6645.66,0.17,0.18,6645.66,3753.23
2026-01-02T19:05:36.412647-05:00,0.82,0.85,3816.25,11643.35,0.17,0.18,6461.8,3816.25
2026-01-02T19:05:37.423335-05:00,0.82,0.84,3846.25,8768.15,0.16,0.18,8768.15,3846.25
2026-01-02T19:05:38.441927-05:00,0.88,0.89,3394.23,17390.309999999998,0.11,0.12,17390.309999999998,3394.23
2026-01-02T19:05:39.434773-05:00,0.89,0.9,3484.87,23954.94,0.1,0.11,23954.94,3484.87
2026-01-02T19:05:40.441536-05:00,0.89,0.9,3131.63,23752.76,0.1,0.11,23752.76,3131.63
2026-01-02T19:05:41.433050-05:00,0.89,0.9,3772.95,23907.31,0.1,0.11,23907.31,3772.95
2026-01-02T19:05:42.455826-05:00,0.89,0.9,4291.84,23454.91,0.1,0.11,23454.91,4291.84
2026-01-02T19:05:43.454575-05:00,0.9,0.91,3968.98,23657.15,0.09,0.1,23657.15,3968.98
2026-01-02T19:05:44.471083-05:00,0.89,0.9,4153.4800000000005,23572.8,0.1,0.11,23572.8,4153.4800000000005
2026-01-02T19:05:45.471002-05:00,0.9,0.91,3999.9,23692.64,0.09,0.1,23692.64,3999.9
2026-01-02T19:05:46.472387-05:00,0.9,0.91,3931.81,23690.14,0.09,0.1,23690.14,3931.81
2026-01-02T19:05:47.468885-05:00,0.84,0.85,4689.9400000000005,7585.549999999999,0.15,0.16,7585.549999999999,4689.9400000000005
2026-01-02T19:05:48.472617-05:00,0.87,0.88,3650.11,12323.88,0.12,0.13,12323.88,3650.11
2026-01-02T19:05:49.562885-05:00,0.87,0.88,4014.82,12103.65,0.12,0.13,12103.65,4014.82
2026-01-02T19:05:50.563273-05:00,0.87,0.88,4353.05,12186.51,0.12,0.13,12186.51,4353.05
2026-01-02T19:05:51.560175-05:00,0.87,0.88,4089.1,12344.89,0.12,0.13,12344.89,4089.1
2026-01-02T19:05:52.581895-05:00,0.87,0.88,4112.06,12423.9,0.12,0.13,12423.9,4112.06
2026-01-02T19:05:53.710638-05:00,0.87,0.89,4394.6,16283.99,0.11,0.13,16283.99,4394.6
2026-01-02T19:05:54.735443-05:00,0.86,0.89,4986.27,16107.71,0.11,0.14,16107.71,4986.27
2026-01-02T19:05:55.739201-05:00,0.87,0.89,4349.36,16256.91,0.11,0.13,16256.91,4349.36
2026-01-02T19:05:56.771171-05:00,0.89,0.9,5014.33,23452.64,0.1,0.11,23452.64,5014.33
2026-01-02T19:05:57.826561-05:00,0.89,0.9,4246.24,23149.02,0.1,0.11,23149.02,4246.24
2026-01-02T19:05:58.822900-05:00,0.86,0.9,5236.71,23141.14,0.1,0.14,23141.14,5236.71
2026-01-02T19:05:59.836494-05:00,0.9,0.91,3276.39,22816.94,0.09,0.1,22816.94,3276.39
2026-01-02T19:06:00.846165-05:00,0.88,0.9,3937.45,24074.55,0.1,0.12,24074.55,3937.45
2026-01-02T19:06:01.849863-05:00,0.89,0.91,3852.39,23362.39,0.09,0.11,23362.39,3852.39
2026-01-02T19:06:02.840681-05:00,0.88,0.9,4350.75,22980.45,0.1,0.12,22980.45,4350.75
2026-01-02T19:06:03.850145-05:00,0.87,0.9,4635.11,21133.96,0.1,0.13,21133.96,4635.11
2026-01-02T19:06:04.853815-05:00,0.87,0.9,4836.09,21173.96,0.1,0.13,21173.96,4836.09
2026-01-02T19:06:05.838699-05:00,0.86,0.87,4125.19,8241.47,0.13,0.14,8241.47,4125.19
2026-01-02T19:06:06.841840-05:00,0.85,0.86,4240.74,6470.06,0.14,0.15,6470.06,4240.74
2026-01-02T19:06:07.838511-05:00,0.85,0.86,4687.75,5913.06,0.14,0.15,5913.06,4687.75
2026-01-02T19:06:08.909996-05:00,0.85,0.86,4754.3099999999995,6205.59,0.14,0.15,6205.59,4754.3099999999995
2026-01-02T19:06:09.913681-05:00,0.85,0.87,4961.64,8380.789999999999,0.13,0.15,8380.789999999999,4961.64
2026-01-02T19:06:10.963842-05:00,0.85,0.88,5030.65,11306.96,0.12,0.15,11306.96,5030.65
2026-01-02T19:06:12.022904-05:00,0.88,0.89,3726.86,15042.16,0.11,0.12,15042.16,3726.86
2026-01-02T19:06:13.011030-05:00,0.86,0.87,4597.1,8565.32,0.13,0.14,8565.32,4597.1
2026-01-02T19:06:14.061943-05:00,0.86,0.87,4597.1,8565.32,0.13,0.14,8565.32,4597.1
2026-01-02T19:06:15.087927-05:00,0.86,0.87,4796.1,8335.77,0.13,0.14,8335.77,4796.1
2026-01-02T19:06:16.076313-05:00,0.87,0.88,4435.32,11363.88,0.12,0.13,11363.88,4435.32
2026-01-02T19:06:17.105302-05:00,0.86,0.88,4910.44,11242.74,0.12,0.14,11242.74,4910.44
2026-01-02T19:06:18.157492-05:00,0.86,0.87,4901.9,8556.539999999999,0.13,0.14,8556.539999999999,4901.9
2026-01-02T19:06:19.315561-05:00,0.86,0.88,5066.36,11535.18,0.12,0.14,11535.18,5066.36
2026-01-02T19:06:20.416494-05:00,0.87,0.89,4440.38,15441.73,0.11,0.13,15441.73,4440.38
2026-01-02T19:06:21.426937-05:00,0.88,0.89,3989.08,15526.199999999999,0.11,0.12,15526.199999999999,3989.08
2026-01-02T19:06:22.422860-05:00,0.88,0.89,3165.49,15841.38,0.11,0.12,15841.38,3165.49
2026-01-02T19:06:23.423108-05:00,0.87,0.89,3647.07,15900.25,0.11,0.13,15900.25,3647.07
2026-01-02T19:06:24.653979-05:00,0.87,0.89,3647.07,15900.25,0.11,0.13,15900.25,3647.07
2026-01-02T19:06:25.657964-05:00,0.88,0.89,3672.9900000000002,15627.48,0.11,0.12,15627.48,3672.9900000000002
2026-01-02T19:06:26.666964-05:00,0.88,0.89,3672.9900000000002,15627.48,0.11,0.12,15627.48,3672.9900000000002
2026-01-02T19:06:27.689218-05:00,0.88,0.89,3672.9900000000002,15627.48,0.11,0.12,15627.48,3672.9900000000002
2026-01-02T19:06:28.777206-05:00,0.88,0.89,3672.9900000000002,15627.48,0.11,0.12,15627.48,3672.9900000000002
2026-01-02T19:06:29.819020-05:00,0.89,0.9,3462.02,22816.42,0.1,0.11,22816.42,3462.02
2026-01-02T19:06:30.810945-05:00,0.88,0.89,3854.06,14906.33,0.1,0.11,22658.42,3393.06
2026-01-02T19:06:31.822459-05:00,0.89,0.9,3309.06,22498.42,0.1,0.11,22498.42,3309.06
2026-01-02T19:06:32.843862-05:00,0.89,0.9,3358.46,22326.22,0.1,0.11,22326.22,3358.46
2026-01-02T19:06:33.965714-05:00,0.89,0.9,3358.46,22326.22,0.1,0.11,22326.22,3358.46
2026-01-02T19:06:34.968983-05:00,0.87,0.9,4572.67,22640.98,0.1,0.13,22640.98,4572.67
2026-01-02T19:06:35.972740-05:00,0.88,0.9,4429.5599999999995,22691.98,0.1,0.12,22691.98,4429.5599999999995
2026-01-02T19:06:36.982304-05:00,0.88,0.9,4212.36,22567.98,0.1,0.12,22567.98,4212.36
2026-01-02T19:06:38.004674-05:00,0.89,0.9,3738.36,22744.98,0.1,0.11,22744.98,3738.36
2026-01-02T19:06:39.039397-05:00,0.88,0.9,4228.39,22305.98,0.1,0.12,22305.98,4228.39
2026-01-02T19:06:40.035829-05:00,0.88,0.9,4333.39,22033.489999999998,0.1,0.12,22033.489999999998,4333.39
2026-01-02T19:06:41.090981-05:00,0.89,0.9,3916.39,22147.489999999998,0.1,0.11,22147.489999999998,3916.39
2026-01-02T19:06:42.105731-05:00,0.9,0.91,3626.42,21547.98,0.09,0.1,21547.98,3626.42
2026-01-02T19:06:43.130894-05:00,0.9,0.91,3737.19,21558.02,0.09,0.1,21558.02,3737.19
2026-01-02T19:06:44.140303-05:00,0.9,0.91,3760.1,21491.02,0.09,0.1,21491.02,3760.1
2026-01-02T19:06:45.178864-05:00,0.9,0.91,3768.33,21599.02,0.09,0.1,21599.02,3768.33
2026-01-02T19:06:46.190365-05:00,0.89,0.91,4414.49,20822.47,0.09,0.11,20822.47,4414.49
2026-01-02T19:06:47.183292-05:00,0.89,0.91,4414.49,20822.47,0.09,0.11,20822.47,4414.49
2026-01-02T19:06:48.205911-05:00,0.9,0.91,3892.27,20517.72,0.09,0.1,20517.72,3892.27
2026-01-02T19:06:49.258739-05:00,0.9,0.91,4550.27,18385.72,0.09,0.1,18385.72,4550.27
2026-01-02T19:06:50.245186-05:00,0.9,0.91,4467.27,18594.73,0.09,0.1,18594.73,4467.27
2026-01-02T19:06:51.300297-05:00,0.9,0.92,4925.27,17780.73,0.08,0.1,17780.73,4925.27
2026-01-02T19:06:52.299105-05:00,0.9,0.92,4912.47,16189.93,0.08,0.1,16189.93,4912.47
2026-01-02T19:06:53.292188-05:00,0.9,0.92,4889.47,16217.029999999999,0.08,0.1,16217.029999999999,4889.47
2026-01-02T19:06:54.305239-05:00,0.91,0.92,4983.74,15202.029999999999,0.08,0.1,16217.029999999999,4889.47
2026-01-02T19:06:55.342981-05:00,0.92,0.93,4377.1,14908.39,0.07,0.08,14908.39,4377.1
2026-01-02T19:06:56.338622-05:00,0.92,0.95,4662.7300000000005,13061.3,0.05,0.08,13061.3,4662.7300000000005
2026-01-02T19:06:57.340952-05:00,0.93,0.96,4480.72,13034.1,0.04,0.07,13034.1,4480.72
2026-01-02T19:06:58.420099-05:00,0.95,0.96,4117.53,12910.939999999999,0.04,0.05,12910.939999999999,4117.53
2026-01-02T19:06:59.421092-05:00,0.94,0.96,4310.06,12919.609999999999,0.04,0.06,12919.609999999999,4310.06
2026-01-02T19:07:00.429901-05:00,0.93,0.94,4759.7300000000005,13117.279999999999,0.06,0.07,13117.279999999999,4759.7300000000005
2026-01-02T19:07:01.435476-05:00,0.94,0.96,4530.7300000000005,12795.289999999999,0.04,0.06,12795.289999999999,4530.7300000000005
2026-01-02T19:07:02.438282-05:00,0.9,0.93,4208.82,15428.33,0.07,0.1,15428.33,4208.82
2026-01-02T19:07:03.536448-05:00,0.91,0.92,3590.82,14664.07,0.08,0.09,14664.07,3590.82
2026-01-02T19:07:04.525877-05:00,0.9,0.94,4225.8099999999995,14319.01,0.06,0.1,14319.01,4225.8099999999995
2026-01-02T19:07:05.534621-05:00,0.92,0.94,4378.53,12927.34,0.06,0.08,12927.34,4378.53
2026-01-02T19:07:06.543488-05:00,0.84,0.9,4181.56,15691.34,0.1,0.16,15691.34,4181.56
2026-01-02T19:07:07.546645-05:00,0.85,0.9,4278.79,15029.4,0.1,0.15,15029.4,4278.79
2026-01-02T19:07:08.553345-05:00,0.85,0.9,4278.79,15029.4,0.1,0.15,15029.4,4278.79
2026-01-02T19:07:09.547137-05:00,0.85,0.88,4416.22,6043.5199999999995,0.12,0.15,6043.5199999999995,4416.22
2026-01-02T19:07:10.589945-05:00,0.85,0.88,4435.34,6868.41,0.12,0.15,6868.41,4435.34
2026-01-02T19:07:11.604317-05:00,0.87,0.88,3950.73,7812.46,0.12,0.13,7812.46,3950.73
2026-01-02T19:07:12.616920-05:00,0.86,0.87,4709.75,6391.1900000000005,0.13,0.14,6391.1900000000005,4709.75
2026-01-02T19:07:13.610229-05:00,0.86,0.87,4666.75,6341.33,0.13,0.14,6341.33,4666.75
2026-01-02T19:07:14.651146-05:00,0.85,0.87,4936.14,6433.91,0.13,0.15,6433.91,4936.14
2026-01-02T19:07:15.669771-05:00,0.85,0.87,4782.5,6995.780000000001,0.13,0.15,6995.780000000001,4782.5
2026-01-02T19:07:16.683126-05:00,0.86,0.87,4294.59,6947.21,0.13,0.14,6947.21,4294.59
2026-01-02T19:07:17.764215-05:00,0.86,0.87,4279.67,6947.08,0.13,0.14,6947.08,4279.67
2026-01-02T19:07:18.762982-05:00,0.85,0.87,4764.54,6807.530000000001,0.13,0.15,6807.530000000001,4764.54
2026-01-02T19:07:19.764971-05:00,0.86,0.87,4856.54,6436.0,0.13,0.14,6436.0,4856.54
2026-01-02T19:07:20.809284-05:00,0.86,0.88,4778.65,8070.08,0.12,0.14,8070.08,4778.65
2026-01-02T19:07:21.810116-05:00,0.86,0.88,4778.65,8070.08,0.12,0.14,8070.08,4778.65
2026-01-02T19:07:22.810955-05:00,0.88,0.89,3943.75,11070.97,0.11,0.12,11070.97,3943.75
2026-01-02T19:07:23.882388-05:00,0.87,0.88,4045.73,8016.67,0.12,0.13,8016.67,4045.73
2026-01-02T19:07:24.876458-05:00,0.87,0.88,4177.82,7622.8,0.12,0.13,7622.8,4177.82
2026-01-02T19:07:25.909180-05:00,0.87,0.88,4177.82,7622.8,0.12,0.13,7622.8,4177.82
2026-01-02T19:07:26.926846-05:00,0.87,0.89,4278.98,10378.14,0.11,0.13,10378.14,4278.98
2026-01-02T19:07:27.968574-05:00,0.89,0.91,4648.56,15047.19,0.09,0.11,15047.19,4648.56
2026-01-02T19:07:28.989432-05:00,0.9,0.92,4773.56,14544.35,0.08,0.1,14544.35,4773.56
2026-01-02T19:07:29.982214-05:00,0.91,0.92,4138.48,14560.35,0.08,0.09,14560.35,4138.48
2026-01-02T19:07:30.989650-05:00,0.92,0.93,4575.58,13301.49,0.07,0.08,13301.49,4575.58
2026-01-02T19:07:31.980990-05:00,0.93,0.94,4923.57,11885.1,0.06,0.07,11885.1,4923.57
2026-01-02T19:07:33.017771-05:00,0.94,0.95,4544.21,11905.84,0.05,0.06,11905.84,4544.21
2026-01-02T19:07:34.045495-05:00,0.94,0.95,4563.21,11831.21,0.05,0.06,11831.21,4563.21
2026-01-02T19:07:35.083694-05:00,0.94,0.95,4563.21,11980.65,0.05,0.06,11980.65,4563.21
2026-01-02T19:07:36.123133-05:00,0.94,0.95,4737.21,12027.06,0.05,0.06,12027.06,4737.21
2026-01-02T19:07:37.130997-05:00,0.94,0.95,4727.22,11997.84,0.05,0.06,11997.84,4727.22
2026-01-02T19:07:38.120668-05:00,0.93,0.95,5109.42,12037.84,0.05,0.07,12037.84,5109.42
2026-01-02T19:07:39.288560-05:00,0.93,0.95,4999.0,12087.19,0.05,0.07,12087.19,4999.0
2026-01-02T19:07:40.277603-05:00,0.93,0.94,4948.0,12057.84,0.06,0.07,12057.84,4948.0
2026-01-02T19:07:41.297461-05:00,0.92,0.93,4886.86,12498.84,0.07,0.08,12498.84,4886.86
2026-01-02T19:07:42.398843-05:00,0.92,0.93,4886.86,12498.84,0.07,0.08,12498.84,4886.86
2026-01-02T19:07:43.393304-05:00,0.92,0.93,4886.86,12498.84,0.07,0.08,12498.84,4886.86
2026-01-02T19:07:44.421032-05:00,0.93,0.94,4772.43,12158.84,0.06,0.07,12158.84,4772.43
2026-01-02T19:07:45.417650-05:00,0.93,0.94,4719.25,12158.84,0.06,0.07,12158.84,4719.25
2026-01-02T19:07:46.418385-05:00,0.93,0.94,4758.0,12201.49,0.06,0.07,12201.49,4758.0
2026-01-02T19:07:47.443566-05:00,0.9,0.94,4760.32,12179.710000000001,0.06,0.1,12179.710000000001,4760.32
2026-01-02T19:07:48.436353-05:00,0.91,0.93,4260.0199999999995,11859.01,0.07,0.09,11859.01,4260.0199999999995
2026-01-02T19:07:49.442503-05:00,0.93,0.94,4207.0199999999995,12294.01,0.06,0.07,12294.01,4207.0199999999995
2026-01-02T19:07:50.444558-05:00,0.93,0.94,4207.0199999999995,12294.01,0.06,0.07,12294.01,4207.0199999999995
2026-01-02T19:07:51.437538-05:00,0.93,0.94,4050.15,12387.41,0.06,0.07,12387.41,4050.15
2026-01-02T19:07:52.674511-05:00,0.93,0.94,3980.15,12708.41,0.06,0.07,12708.41,3980.15
2026-01-02T19:07:53.739976-05:00,0.93,0.94,4109.15,12675.34,0.06,0.07,12675.34,4109.15
2026-01-02T19:07:54.745477-05:00,0.93,0.94,4127.95,12698.44,0.06,0.07,12698.44,4127.95
2026-01-02T19:07:55.760812-05:00,0.94,0.95,4081.89,11931.74,0.05,0.06,11931.74,4081.89
2026-01-02T19:07:56.763927-05:00,0.93,0.95,4453.13,12005.039999999999,0.05,0.07,12005.039999999999,4453.13
2026-01-02T19:07:57.765657-05:00,0.92,0.95,5008.76,11893.039999999999,0.05,0.08,11893.039999999999,5008.76
2026-01-02T19:07:58.798814-05:00,0.93,0.94,4451.33,11746.74,0.06,0.07,11746.74,4451.33
2026-01-02T19:07:59.792425-05:00,0.93,0.95,4507.92,11531.119999999999,0.05,0.07,11531.119999999999,4507.92
2026-01-02T19:08:00.882321-05:00,0.94,0.96,4022.92,10578.14,0.04,0.06,10578.14,4022.92
2026-01-02T19:08:01.870543-05:00,0.93,0.96,4472.49,10535.25,0.04,0.07,10535.25,4472.49
2026-01-02T19:08:02.880760-05:00,0.94,0.95,4638.76,10745.25,0.05,0.06,10745.25,4638.76
2026-01-02T19:08:03.918287-05:00,0.94,0.95,4628.76,10468.25,0.05,0.06,10468.25,4628.76
2026-01-02T19:08:04.922861-05:00,0.94,0.95,4893.76,10391.22,0.05,0.06,10391.22,4893.76
2026-01-02T19:08:05.965496-05:00,0.94,0.95,4912.7,10361.12,0.05,0.06,10361.12,4912.7
2026-01-02T19:08:06.973020-05:00,0.94,0.95,4912.7,10361.12,0.05,0.06,10361.12,4912.7
2026-01-02T19:08:07.971434-05:00,0.94,0.95,4783.7,10359.01,0.05,0.06,10359.01,4783.7
2026-01-02T19:08:08.964041-05:00,0.94,0.95,4737.36,10265.36,0.05,0.06,10265.36,4737.36
2026-01-02T19:08:09.979675-05:00,0.94,0.95,4320.32,10139.1,0.05,0.06,10139.1,4320.32
2026-01-02T19:08:10.984473-05:00,0.94,0.95,4310.32,9909.1,0.05,0.06,9909.1,4310.32
2026-01-02T19:08:12.022922-05:00,0.95,0.96,3458.11,10050.75,0.04,0.05,10050.75,3458.11
2026-01-02T19:08:13.020961-05:00,0.94,0.95,3867.92,10592.66,0.05,0.06,10592.66,3867.92
2026-01-02T19:08:14.035977-05:00,0.94,0.95,3867.92,10592.66,0.05,0.06,10592.66,3867.92
2026-01-02T19:08:15.091039-05:00,0.94,0.96,4207.92,12206.96,0.04,0.06,12206.96,4207.92
2026-01-02T19:08:16.144111-05:00,0.94,0.96,4372.35,12233.96,0.04,0.06,12233.96,4372.35
2026-01-02T19:08:17.144899-05:00,0.94,0.96,4372.35,12233.96,0.04,0.06,12233.96,4372.35
2026-01-02T19:08:18.158930-05:00,0.94,0.96,4483.35,11899.279999999999,0.04,0.06,11899.279999999999,4483.35
